Ormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McGinnis Hills,27A-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Depth,Block Height,Bit Depth,ROP (1 ft),ROP (1 min),WOB,Temp In,Temp Out,Air Temp Out,Pit Total,CO2 Returns,H2S Pits,Pump Press,Rotary Amps,Rotary Torq,Rotary Speed,Bit Speed,Hookload,Pump 1 SPM,Pump 2 SPM,Pump 3 SPM,MSE (1 ft.),MSE (1 min.),Total Gas,Gain/Loss,Flow In,Flow Out,Pressure Out,Well Head Pr,Ambient Temp,H2S Floor,O2 Floor,CO2 Floor,LEL Floor,H2S Cellar,O2 Cellar,CO2 Cellar,LEL Cellar,H2S Derrick,O2 Derrick,CO Derrick,LEL Derrick,O2 Pits,CO2 Pits,LEL Pits,Pit 1,Pit 2,Pit 3,Pit 4,Pit 5,Pit 6,Pit 7,James Tube,Gas Sys Pr,SEGEP Flow,Rate,Pressure,Density,Volume,Gas Rate,Gas Volume,Wellhead Pr,Backside Pr.,Foamer Rate,Foamer Vol.,AdditiveRate,Additive Vol,Return Rate,C Line Press,C Temp,105,Baseline DP,Motor DP,Motor RPM,Fraction DP,Motor Torq
3/25/2014,22:27:20,2350.55,8.01,2350.55,14.19,11.48,27.41,59.21,39.44,0.01,709.13,293.55,-0.22,258.73,206.24,2940.9,84.11,84.11,121.59,0,73.57,0,55.99,69.17,0,52.52,490.2,1.86,0.93,-0.16,0,-0.19,-0.04,-9999,-3.24,-0.28,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.84,87.04,105.45,166.46,-25.82,90.86,73.3,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:21,2350.55,8.01,2350.55,14.19,10.29,27.26,59.21,39.44,0.01,709.31,294,-0.16,255.68,203.6,2893.53,84.26,84.26,121.74,0,73.49,0,55.19,76.04,0,52.36,489.72,1.98,0.93,0.23,0,-0.23,-0.04,-9999,-3.24,-0.32,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.85,87.06,105.48,166.67,-25.82,90.86,73.21,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:22,2350.59,7.96,2350.59,14.14,10.19,28.84,59.21,39.4,0.01,709.45,293.55,-0.2,249.57,201.15,2849.63,84.49,84.49,120.16,0,73.49,0,54.73,75.85,0,52.54,489.72,1.86,0.93,0.23,0,-0.09,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.85,87.13,105.39,166.81,-25.82,90.85,73.24,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:23,2350.59,7.96,2350.59,14.14,13.97,29.74,59.21,39.4,0.01,709.43,294.9,-0.19,256.59,206.33,2942.54,84.54,84.54,119.26,0,73.57,0,56.54,57.19,0,52.68,490.2,1.98,0.93,-0.16,0,-0.2,-0.04,-9999,-3.24,-0.32,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.85,87.19,105.32,166.92,-25.82,90.76,73.21,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:24,2350.59,7.96,2350.59,14.14,13.84,30.27,59.17,39.44,0.01,709.49,294.9,-0.17,260.25,208.42,2980.27,84.43,84.43,118.73,0,73.53,0,57.19,58.43,0,52.66,489.96,1.86,0.93,-0.16,0,-0.19,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.85,87.26,105.4,166.81,-25.82,90.83,73.17,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:25,2350.59,7.96,2350.59,14.14,13.7,30.57,59.21,39.44,0.01,709.22,294.45,-0.21,256.59,207.05,2955.65,84.45,84.45,118.43,0,73.39,0,56.74,58.54,0,52.73,488.99,1.98,0.93,-0.16,0,-0.15,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.73,87.31,105.44,166.51,-25.82,90.94,73.11,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:26,2350.59,7.96,2350.59,14.14,13.56,30.5,59.17,39.44,0.01,709.52,293.1,-0.22,256.28,209.23,2995.07,84.43,84.43,118.5,0,73.28,0,57.48,59.89,0,52.45,488.27,1.86,0.97,0.23,0,-0.2,-0.04,-9999,-3.24,-0.21,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.76,87.27,105.42,166.71,-25.82,91.11,73.06,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:27,2350.59,7.96,2350.59,14.14,13.43,30.12,59.21,39.4,0.01,709.67,294.45,-0.17,259.64,213.14,3066.08,84.26,84.26,118.88,0,73.35,0,58.71,61.79,0,52.75,488.75,1.86,0.93,0.23,0,-0.13,-0.04,-9999,-3.24,-0.3,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.76,87.26,105.36,166.85,-25.82,91.17,73.09,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:28,2350.59,7.96,2350.59,14.14,13.3,29.67,59.21,39.4,0.01,709.86,294.9,-0.22,257.81,212.05,3046.22,84.13,84.13,119.33,0,73.28,0,58.24,61.9,0,52.91,488.27,1.98,0.97,0.23,0,-0.24,-0.04,-9999,-3.24,-0.21,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.63,87.26,105.3,166.94,-25.82,91.39,73.15,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:29,2350.59,7.96,2350.59,14.14,13.17,29.37,59.21,39.44,0.01,709.65,294,-0.22,256.59,210.69,3021.44,84.11,84.11,119.63,0,73.53,0,57.75,61.99,0,53.09,489.96,1.86,0.93,0.23,0,-0.17,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.71,87.24,105.26,166.72,-25.81,91.36,73.19,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:30,2350.59,7.96,2350.59,14.14,13.04,29.07,59.21,39.44,0.01,709.23,294,-0.16,258.73,211.51,3036.3,84.06,84.06,119.93,0,73.35,0,58,62.88,0,52.88,488.75,1.86,0.97,0.23,0,-0.2,-0.04,-9999,-3.24,-0.2,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.65,87.26,105.34,166.26,-25.82,91.32,73.21,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:31,2350.59,7.96,2350.59,14.14,12.91,28.99,59.21,39.44,0.01,709.44,295.79,-0.21,257.5,211.87,3042.91,84,84,120.01,0,73.35,0,58.08,63.59,0,52.46,488.75,1.98,0.93,0.23,0,-0.25,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.73,87.27,105.42,166.26,-25.82,91.28,73.3,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:32,2350.59,7.96,2350.59,14.14,12.78,28.84,59.21,39.47,0.01,709.43,295.35,-0.22,259.64,211.69,3039.6,83.96,83.96,120.16,0,73.28,0,57.99,64.12,0,52.67,488.27,1.98,0.93,0.23,0,-0.24,-0.04,-9999,-3.24,-0.29,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.76,87.29,105.31,166.42,-25.82,91.15,73.32,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:33,2350.59,7.96,2350.59,14.14,12.65,28.76,59.17,39.44,0.01,708.72,294.9,-0.2,256.9,209.96,3008.25,83.98,83.98,120.24,0,73.35,0,57.41,64.11,0,52.67,488.75,1.86,0.93,-0.16,0,-0.22,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.67,87.29,105.17,166.06,-25.82,91.05,73.31,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:34,2350.59,7.96,2350.59,14.14,11.48,28.31,59.21,39.47,0.01,708.46,294.9,-0.2,259.94,209.14,2993.43,84.02,84.02,120.69,0,73.31,0,57.15,70.29,0,51.96,488.51,1.86,0.93,0.23,0,-0.14,-0.04,-9999,-3.24,-0.27,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.45,87.25,105.07,165.95,-25.81,91.14,73.42,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:35,2350.59,7.96,2350.59,14.14,10.31,28.09,59.21,39.47,0.01,708.57,294.9,-0.22,258.42,207.24,2958.93,84.11,84.11,120.91,0,73.31,0,56.55,77.45,0,51.69,488.51,1.86,0.93,0.23,0,-0.16,-0.04,-9999,-3.24,-0.29,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.32,87.27,105.1,166.32,-25.81,90.95,73.43,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:36,2350.59,7.96,2350.59,14.14,10.21,27.93,59.21,39.47,0.01,708.36,294.9,-0.24,259.03,206.69,2949.09,84.19,84.19,121.07,0,73.35,0,56.42,78.04,0,51.81,488.75,1.86,0.97,-0.16,0,-0.2,-0.04,-9999,-3.24,-0.28,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.12,87.2,105.02,166.45,-25.82,90.97,73.42,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:37,2350.59,7.96,2350.59,14.14,10.11,27.33,59.21,39.47,0.01,708.11,294.45,-0.16,260.86,207.78,2968.77,84.24,84.24,121.67,0,73.28,0,56.82,79.37,0,51.59,488.27,1.86,0.97,-0.16,0,-0.25,-0.04,-9999,-3.24,-0.34,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.27,87.16,104.97,166.42,-25.82,90.73,73.38,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:38,2350.59,7.96,2350.59,14.14,10.01,27.26,59.21,39.47,0.01,707.83,294.45,-0.19,260.86,207.42,2962.21,84.28,84.28,121.74,0,73.31,0,56.72,80.03,0,51.34,488.51,1.86,0.93,-0.16,0,-0.16,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.18,87.17,104.93,166.21,-25.82,90.82,73.35,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:39,2350.59,7.96,2350.59,14.14,9.91,26.95,59.21,39.47,0.01,707.41,294.9,-0.2,262.08,206.33,2942.54,84.39,84.39,122.05,0,73.35,0,56.41,80.39,0,51.06,488.75,1.98,0.93,-0.16,0,-0.26,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.99,87.09,105.03,165.85,-25.82,90.94,73.33,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:40,2350.62,7.94,2350.62,13.54,9.81,27.18,59.21,39.44,0.01,707.48,294,-0.16,259.64,205.87,2934.35,84.47,84.47,121.82,0,73.31,0,58.79,81.05,0,50.64,488.51,1.98,0.93,0.23,0,-0.23,-0.04,-9999,-3.24,-0.18,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.86,86.98,105.1,166.08,-25.81,90.96,73.32,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:41,2350.64,7.91,2350.64,13.59,11.65,28.84,59.21,39.47,0.01,707.52,294,-0.19,261.16,206.42,2944.18,84.56,84.56,120.16,0,73.39,0,58.84,68.61,0,50.72,488.99,1.98,0.93,-0.16,0,-0.3,-0.04,-9999,-3.24,-0.31,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.79,86.8,105.17,166.41,-25.82,90.93,73.26,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:42,2350.64,7.91,2350.64,13.59,13.47,29.07,59.17,39.51,0.01,707.79,295.79,-0.22,261.47,208.78,2986.85,84.56,84.56,119.93,0,73.28,0,59.69,60.23,0,50.76,488.27,1.98,0.93,-0.16,0,-0.14,-0.04,-9999,-3.24,-0.34,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.9,86.76,105.21,166.63,-25.82,90.91,73.21,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:43,2350.64,7.91,2350.64,13.59,13.33,29.14,59.21,39.47,0.01,707.81,294,-0.2,259.94,207.69,2967.13,84.6,84.6,119.86,0,73.35,0,59.33,60.46,0,51.02,488.75,1.86,0.97,-0.16,0,-0.27,-0.04,-9999,-3.24,-0.2,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.06,86.84,105.17,166.39,-25.82,91.02,73.15,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:44,2350.64,7.91,2350.64,13.59,13.2,28.91,59.17,39.47,0.01,707.97,293.1,-0.19,261.78,207.14,2957.29,84.66,84.66,120.09,0,73.35,0,59.18,60.9,0,51.04,488.75,1.98,0.93,0.23,0,-0.18,-0.04,-9999,-3.24,-0.22,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.14,86.91,105.19,166.41,-25.82,91.05,73.09,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:45,2350.64,7.91,2350.64,13.59,13.07,28.84,59.17,39.47,0.01,707.47,294,-0.19,264.21,209.33,2996.72,84.66,84.66,120.16,0,73.31,0,59.96,62.32,0,51.2,488.51,1.98,0.93,-0.16,0,-0.22,-0.04,-9999,-3.24,-0.22,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.06,86.87,105.09,166.16,-25.82,91.05,73.06,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:46,2350.64,7.91,2350.64,13.59,12.94,28.84,59.17,39.47,0.01,706.94,294.9,-0.21,263.61,209.33,2996.72,84.62,84.62,120.16,0,73.35,0,59.93,62.91,0,50.71,488.75,1.86,0.93,-0.16,0,-0.19,-0.04,-9999,-3.24,-0.22,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,211.05,86.7,105.01,165.76,-25.82,91.15,73.09,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:47,2350.64,7.91,2350.64,13.59,12.82,28.76,59.21,39.44,0.01,706.45,294,-0.22,260.86,207.78,2968.77,84.69,84.69,120.24,0,73.31,0,59.42,63,0,50.18,488.51,1.86,0.93,0.23,0,-0.15,-0.04,-9999,-3.24,-0.32,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.97,86.65,104.96,165.59,-25.82,91.03,73.06,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:48,2350.64,7.91,2350.64,13.59,10.52,28.46,59.21,39.51,0.01,706.6,294.45,-0.17,264.52,210.69,3021.44,84.66,84.66,120.54,0,73.31,0,60.45,77.99,0,49.68,488.51,1.86,0.93,-0.16,0,-0.19,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.84,86.55,104.93,165.85,-25.82,91.14,73.13,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:49,2350.64,7.91,2350.64,13.59,10.42,28.31,59.21,39.47,0.01,706.27,294,-0.18,261.47,208.14,2975.34,84.71,84.71,120.69,0,73.28,0,59.56,77.6,0,49.83,488.27,1.86,0.93,0.23,0,-0.2,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.83,86.65,104.9,165.56,-25.82,91.05,73.11,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:50,2350.64,7.91,2350.64,13.59,10.32,27.93,59.17,39.47,0.01,706.22,295.35,-0.21,262.08,207.33,2960.57,84.81,84.81,121.07,0,73.31,0,59.34,78.08,0,49.5,488.51,1.86,0.89,0.23,0,-0.19,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.75,86.57,104.88,165.77,-25.82,91.01,73.06,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:51,2350.64,7.91,2350.64,13.59,10.22,27.86,59.17,39.47,0.01,706.37,294,-0.18,264.21,209.33,2996.72,84.81,84.81,121.14,0,73.31,0,60.06,79.82,0,49.45,488.51,1.86,0.93,-0.16,0,-0.14,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.7,86.75,104.86,165.96,-25.82,90.92,73,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:52,2350.64,7.91,2350.64,13.59,10.11,27.78,59.17,39.47,0.01,706.43,295.35,-0.21,265.13,208.69,2985.2,84.84,84.84,121.22,0,73.31,0,59.84,80.33,0,49.6,488.51,1.86,0.89,0.23,0,-0.22,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.73,87.03,104.88,165.87,-25.82,90.82,72.91,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:53,2350.64,7.91,2350.64,13.59,10.01,27.56,59.17,39.51,0.01,706.87,295.35,-0.19,265.44,205.78,2932.72,84.92,84.92,121.44,0,73.31,0,58.85,79.78,0,49.67,488.51,1.98,0.93,0.23,0,-0.14,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.75,87.07,104.88,166.26,-25.82,90.86,72.86,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:54,2350.64,7.91,2350.64,13.59,9.92,27.71,59.17,39.51,0.01,706.88,294.9,-0.18,263.3,206.05,2937.63,85.05,85.05,121.29,0,73.39,0,59.04,80.83,0,50.1,488.99,1.86,0.97,0.23,0,-0.12,-0.04,-9999,-3.24,-0.29,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.7,86.9,104.86,166.54,-25.82,90.84,72.87,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:55,2350.64,7.91,2350.64,13.59,9.82,27.48,59.21,39.47,0.01,707.39,294.45,-0.16,262.69,208.05,2973.7,85.05,85.05,121.52,0,73.31,0,59.76,82.63,0,50.12,488.51,1.86,0.97,0.23,0,-0.16,-0.04,-9999,-3.24,-0.27,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.66,86.81,104.89,167.1,-25.81,90.94,72.81,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:56,2350.64,7.91,2350.64,13.59,9.72,27.11,59.17,39.47,0.01,707.72,294,-0.2,265.74,206.96,2954.01,85.09,85.09,121.89,0,73.35,0,59.39,82.94,0,50.62,488.75,1.86,0.93,-0.16,0,-0.22,-0.04,-9999,-3.24,-0.18,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.64,86.85,104.87,167.53,-25.82,90.86,72.78,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:57,2350.64,7.91,2350.64,13.59,9.62,26.73,59.13,39.44,0.01,708.11,293.55,-0.2,266.04,207.33,2960.57,85.11,85.11,122.27,0,73.31,0,59.54,83.97,0,50.95,488.51,1.86,0.89,-0.16,0,-0.22,-0.04,-9999,-3.24,-0.22,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.62,86.93,104.83,167.83,-25.82,90.97,72.77,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:58,2350.69,7.86,2350.69,13.39,9.53,27.03,59.17,39.51,0.01,708.35,294,-0.21,267.27,204.69,2913.11,85.2,85.2,121.97,0,73.31,0,59.52,83.54,0,51.35,488.51,1.86,0.93,0.23,0,-0.21,-0.04,-9999,-3.24,-0.32,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.61,86.84,104.9,168.04,-25.82,91.04,72.75,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:27:59,2350.72,7.84,2350.72,13.83,13.32,29.07,59.17,39.47,0.01,708.49,294.45,-0.17,265.13,203.51,2891.9,85.35,85.35,119.93,0,73.17,0,57.34,59.5,0,51.59,487.55,1.98,0.93,0.23,0,-0.17,-0.04,-9999,-3.24,-0.27,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.61,86.85,104.86,168.18,-25.82,91.09,72.72,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:28:00,2350.72,7.84,2350.72,13.83,15.13,29.82,59.17,39.51,0.01,708.55,295.35,-0.17,263.3,203.96,2900.05,85.44,85.44,119.18,0,73.31,0,57.57,52.64,0,51.73,488.51,1.86,0.93,-0.16,0,-0.21,-0.04,-9999,-3.24,-0.28,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.61,86.9,104.88,168.3,-25.82,91.06,72.63,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:28:01,2350.72,7.84,2350.72,13.83,14.98,29.97,59.17,39.47,0.01,708.66,294.45,-0.2,267.27,204.78,2914.74,85.5,85.5,119.03,0,73.24,0,57.9,53.48,0,51.78,488.03,1.86,0.93,-0.16,0,-0.27,-0.04,-9999,-3.24,-0.3,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.59,86.8,104.93,168.43,-25.82,91.09,72.66,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:28:02,2350.72,7.84,2350.72,13.83,14.83,29.97,59.17,39.51,0.01,708.79,294.9,-0.19,267.87,206.96,2954.01,85.46,85.46,119.03,0,73.31,0,58.65,54.7,0,51.9,488.51,1.86,0.93,-0.16,0,-0.24,-0.04,-9999,-3.24,-0.17,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.59,86.8,104.9,168.52,-25.82,91.06,72.74,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:28:03,2350.72,7.84,2350.72,13.83,14.68,29.89,59.17,39.51,0.01,708.94,294.45,-0.19,265.74,206.6,2947.45,85.44,85.44,119.11,0,73.17,0,58.5,55.11,0,52.03,487.55,1.86,0.93,0.23,0,-0.17,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.59,86.83,104.88,168.53,-25.82,91.15,72.79,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:28:04,2350.72,7.84,2350.72,13.83,14.54,30.12,59.13,39.47,0.01,708.65,294.9,-0.22,266.96,204.87,2916.37,85.5,85.5,118.88,0,73.31,0,57.93,55.12,0,52.17,488.51,1.98,0.93,-0.16,0,-0.22,-0.04,-9999,-3.24,-0.19,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,210.59,86.75,104.89,168.51,-25.82,91.03,72.71,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
